Uptown 50,"10 cones with the following written on them: Burpee Broad Jump, Crab Walk, Partner Carry (P1), Partner Carry (P2), Alligator Crawl, Wheelbarrow (P1), Wheelbarrow (P2), Nur (Run Backwards), AYG (Sprint), and Bear Crawl. Cones are placed at end zone and at 50 yard line. Pax partner up and line up on the 50 yard line. Do 10 burpees, then travel to the 50 in the method on the cone. When you get to the 50, do 10 burpees and travel back by the next method. Repeat until you've traveled by all methods on cones (and have done your 100 burpees). Keep going until audible swearing is heard, or until time runs out."
Vicious circle,"PAX travel single file around the bases of a baseball field. Last man (or last 2 men in larger groups) peels off, runs to pitcher mound and performs 5 of an exercise, then rejoins PAX at the front. Repeato for all PAX. Change Mode of travel and exercises accordingly. Eg1: PAX Bear crawl bases. Last Man moseys to pitcher mound for 5 Merkins & returns to front of PAX. Eg2: PAX lunge walks bases. Last man moseys to pitcher mound for 5 jump squats, returns to front."
Walk Like An Egyptian,"Pax line up, single-file about an arm-length apart. In unison, entire Pax lunge forward with their right leg and hold the lunge, while the last Pax jailbreaks to the front of the line. The entire Pax then recover and lunge forward with their left leg and hold the lunge, while the last Pax jailbreaks to the front. Process continues until all Pax have cycled through at least once. To sneak in some additional core work, have the Pax rotate into the lunge (i.e. rotate chest right on right leg) and hold throughout."
WALKERSTRONG,"Pax circles up and performs 2 minutes of Imperial Walkers, last 30 seconds AMRAP. Name inspired by Walker Phillips, 2.0 of NailPop in Lexington. Variation of exercise includes each pax taking a turn praying aloud with group while performing imperial walkers until all pax have prayed."
Walls of Jericho,"Its Biblical and it will hurt… OK just as Joshua was instructed to do. WOJ usually is performed around a large building, pick 7 different exercises and complete 7 reps of each and run one lap around the building. Complete for 7 laps. For extra you can always have PAX shout on the last set to give reverence to the story."
Wave of Merkins,"Circle up, get into plank position, first person does one merkin, then the next person to the right does a merkin, should look like a wave flowing around the circle, until you get back to the first person who then performs 2 merkins, repeat all the way up to 10 and back down. Stay in plank position the entire time."
Webbicide,"A standard suicide but instead of touching each line the pax does an increasing number of merkins at each line. Run to the first line, do one merkin, run back to start, run to next line, do two merkins, and so on until you get to 10. A running form of the Jack Webb usually done on a large parking lot."
Welsh Dragons,"Remain in plank position the whole time. Bear crawl forward 4 steps, do 1 merkin, 1 plank jack, and tap the BACK of each shoulder 1 time. Repeat adding 1 rep to each exercise each time – bear crawl forward 4 steps, do 2 merkins, 2 plank jacks, 2 sets of back of shoulder taps… etc. Go until you get to 10 reps each, you've covered 30-50 feet, or until your arms fall off – whichever comes first."
Wheel of Animal Walk,"Essentially a Wheel of Merkin with Animal Walks between each stage. Find a parking lot 40-60 yds. across, preferably with an incline (the steeper the better). Begin at bottom of incline. Frog Hop across, do 10 Merkins w/ both hands on curb. Bear Crawl across, do 10 Merkins w/ left hand on curb. Duck Walk across, do 10 Merkins w/ feet on curb. Crab Walk across, do 10 Merkins w/ right hand on curb. North Augusta Pax LOVE this one."
Wilt Chamberlains,Space cones 100 ft apart. Length of basketball court. Line up at first cone do 100 lbc's then run to second cone do 100 squats back to first do 100 flutter kicks(each leg) then end back at second to finish off with 100 lunges(50 each leg). Nice ab and lower body routine. Named for Wilts NBA record 100 pt game.
WMD Crawl,A Bear Crawl executed by doing 5 Werkins and crawling 10 steps with hands set out wide followed by 5 Merkins and crawling 10 steps with hands at normal position followed by 5 Diamond Merkins and crawling 10 steps with hands set in close. Rinse and repeat until the desired distance has been traveled.
Wood Chopper,"Grab a sandbag (preferably, for the instability) or a paver. Start in a crouch, twisted to the left, sandbag outside your left shin (1). Swing the sandbag up across the body to the right to a standing press position with weight outside your right shoulder (2). Swing back down to the left to the starting position (3). Back up (4). You should swing vigorously enough to be forced to decelerate the weight at both top and bottom – really swing it, as if you were chopping wood. / 20 count in cadence. Switch sides to start on the right. Repeato. / Intersperse with another exercise for recovery, and complete 3 sets for a true #CrowdPleaser. Misery and soreness from hips to armpits sure to result. / Disclaimer: Maintain good form – straight backs! Bad backs or unfit FNGs should modify to jumpies with the weight."
Yul Brynner,Magnificent Seven Merkins. Progress through 7 different types of merkins without stopping/holding plank between each one: Carolina Dry Dock to Wide Merkin to Merkin to Ranger Merkin to Diamond Merkin to Crucible Merkin to Chuck Norris Merkin. Rinse and repeat on Q's call.
